"tartaric_acid","acetic_acid","citric_acid","residual_sugar","sodium_chloride","total_sulfur_dioxide","density","potassium_sulphate","alcohol","quality"
7,0.57,0.1,8.3,0.094,188,0.9972,0.47,9.2,4
8.9,0.3,0.35,4.6,0.032,148,0.99458,0.45,11.5,7
7.1,0.39,0.79,1.4,0.194,90,0.99212,0.46,10.5,6
5.8,0.3,0.38,4.9,0.039,86,0.98963,0.58,13.1,7
7.5,0.305,0.38,1.4,0.047,95,0.99158,0.52,11.5,7
6.1,0.15,0.4,1.2,0.03,84,0.98926,0.96,13,6
6.4,0.24,0.32,14.9,0.047,162,0.9968,0.5,10.2,6
7.7,0.43,0.37,10,0.169,210,0.99776,0.64,9.5,5
8.7,0.22,0.42,2.3,0.053,114,0.994,0.43,10,5
7.3,0.28,0.36,12.7,0.04,140,0.998,0.79,9.6,6
6.2,0.23,0.36,17.2,0.039,130,0.99946,0.43,8.8,6
6.1,0.3,0.56,2.8,0.044,179,0.9924,0.57,10.9,7
4.8,0.17,0.28,2.9,0.03,111,0.9902,0.34,11.3,7
7.7,0.32,0.61,11.8,0.041,188,0.99794,0.54,9.3,5
7.9,0.17,0.32,1.6,0.053,150,0.9948,0.76,9.6,6
7.5,0.26,0.52,13.2,0.047,179,0.9982,0.46,9,5
7,0.18,0.37,1.5,0.043,104,0.99216,0.5,10.8,5
7,0.48,0.12,4.5,0.05,86,0.99398,0.35,9,5
6.2,0.36,0.38,3.2,0.031,89,0.98956,0.33,12,7
7,0.26,0.59,1.4,0.037,120,0.9918,0.41,11.1,7
7.7,0.16,0.36,5.9,0.054,148,0.99578,0.54,10.2,6
6.8,0.2,0.25,6.2,0.052,106,0.9935,0.54,10.8,5
7.6,0.35,0.46,14.7,0.047,151,0.99709,0.53,10.3,5
7.2,0.58,0.27,5.8,0.032,118,0.99088,0.53,13,7
7,0.31,0.35,1.6,0.063,119,0.99184,0.5,10.7,5
7,0.13,0.37,12.85,0.042,105,0.99581,0.55,10.7,6
5.9,0.27,0.32,2,0.034,102,0.98952,0.56,12.3,6
7,0.2,0.34,2.1,0.049,136,0.9922,0.46,11.6,7
6,0.21,0.29,13.1,0.042,125,0.99936,0.45,8.6,5
6,0.2,0.26,6.8,0.049,93,0.9928,0.42,11,6
6.8,0.17,0.34,2,0.04,111,0.99,0.45,12.9,6
8.3,0.18,0.37,1.2,0.049,94,0.9937,0.52,10.1,5
7,0.27,0.36,20.7,0.045,170,1.001,0.45,8.8,6
7.1,0.31,0.17,1,0.042,144,0.99304,0.4,9.6,5
7.8,0.2,0.32,5,0.016,101,0.99186,0.39,11,6
6.6,0.285,0.49,11.4,0.035,137,0.99732,0.54,8.9,6
7.8,0.28,0.32,9,0.036,115,0.9952,0.39,10.3,7
6.9,0.44,0.42,8.5,0.048,147,0.9974,0.46,9.5,6
6.2,0.28,0.43,13,0.039,233,0.99745,0.38,8.9,5
5.8,0.17,0.36,1.3,0.036,70,0.99202,0.68,10.4,7
7.6,0.16,0.41,1.9,0.047,151,0.9937,0.53,10.1,6
6.4,0.3,0.27,5,0.058,151,0.99198,0.49,12.2,6
6.8,0.14,0.18,1.4,0.047,90,0.99164,0.54,11.2,6
5.7,0.22,0.22,16.65,0.044,110,0.99855,0.48,9,6
6.5,0.18,0.26,1.4,0.041,141,0.9941,0.72,9.5,6
9,0.2,0.33,3.5,0.049,40,0.9944,0.36,9.8,6
7.5,0.33,0.39,12.4,0.065,119,0.9974,0.39,9.4,5
5.7,0.21,0.32,1.6,0.03,122,0.99044,0.52,11.9,6
5.9,0.26,0.27,18.2,0.048,168,0.9993,0.44,9.4,5
7.4,0.25,0.36,13.2,0.067,178,0.9976,0.48,9,6
7,0.29,0.33,0.9,0.041,117,0.99048,0.5,11.4,5
6.5,0.36,0.49,2.9,0.03,94,0.9902,0.49,12.1,7
7.5,0.32,0.49,1.7,0.031,109,0.9906,0.46,12.5,6
7,0.46,0.2,16.7,0.046,184,0.99898,0.56,9.4,5
8.3,0.4,0.41,8.2,0.05,122,0.9979,0.49,9.3,5
5.9,0.34,0.31,2,0.03,142,0.98892,0.41,12.9,7
7.7,0.28,0.63,11.1,0.039,179,0.9979,0.44,8.8,4
6.1,0.45,0.27,0.8,0.039,82,0.9927,0.32,9.5,5
6.4,0.22,0.32,12,0.066,158,0.9992,0.43,9,6
8.2,0.25,0.46,3.75,0.05,102,0.99524,0.58,9.7,5
7.5,0.41,0.23,14.8,0.054,174,0.99898,0.49,9.7,5
6.4,0.25,0.74,7.8,0.045,209,0.9956,0.42,9.2,6
8,0.2,0.44,1,0.057,111,0.99158,0.32,11.2,6
6.6,0.32,0.36,8,0.047,168,0.9949,0.46,9.6,5
6.4,0.31,0.53,8.8,0.057,221,0.99642,0.44,9.1,5
6.6,0.25,0.33,8.5,0.042,141,0.99546,0.6,10.4,5
7.6,0.38,0.28,4.2,0.029,112,0.9906,0.41,12.6,6
8.2,0.37,0.36,1,0.034,93,0.9906,0.32,11.7,8
6.1,0.34,0.46,4.7,0.029,94,0.991,0.62,12.3,6
5.9,0.5,0.05,2.6,0.054,146,0.9948,0.5,9.2,6
7.4,0.26,0.3,7.9,0.049,157,0.9963,0.48,8.9,6
6.3,0.33,0.27,1.2,0.046,175,0.9934,0.54,9.4,6
6.3,0.32,0.35,11.1,0.039,198,0.9984,0.5,9.4,7
6.9,0.19,0.28,5,0.058,146,0.9952,0.36,9.1,6
6.2,0.39,0.24,4.8,0.037,138,0.99174,0.43,11.2,7
7.7,0.44,0.24,11.2,0.031,167,0.9948,0.43,11.3,7
7.1,0.16,0.36,10.7,0.044,90,0.9959,0.44,10.9,7
7.4,0.32,0.55,16.6,0.056,238,1.0017,0.58,8.7,6
6.7,0.24,0.33,12.3,0.046,145,0.9983,0.4,9.5,5
6.2,0.45,0.73,7.2,0.099,202,0.99582,0.43,9.2,5
6.6,0.29,0.31,3.9,0.027,96,0.99035,0.6,12.6,8
7.4,0.32,0.27,1.4,0.049,173,0.99335,0.52,9.3,5
5.7,0.26,0.3,1.8,0.039,105,0.98995,0.52,12.5,7
6.8,0.19,0.34,1.9,0.04,108,0.99,0.45,12.9,6
6.4,0.37,0.49,13.3,0.045,243,0.9982,0.48,8.5,6
5.6,0.26,0.27,10.6,0.03,119,0.9947,0.34,10.7,7
7.3,0.13,0.31,2.3,0.054,104,0.9924,0.92,11.5,7
5.8,0.13,0.26,5.1,0.039,103,0.99478,0.47,9.3,6
6.5,0.24,0.24,1.6,0.046,60,0.9928,0.39,9.8,5
9.4,0.24,0.29,8.5,0.037,208,0.99395,0.38,11,3
10,0.23,0.27,14.1,0.033,166,0.9988,0.43,9.7,6
6.8,0.18,0.32,7.2,0.047,109,0.99498,0.44,10.4,6
7,0.16,0.25,14.3,0.044,149,0.998,0.46,9.2,6
7.4,0.155,0.34,2.3,0.045,214,0.9934,0.61,9.9,7
6.9,0.24,0.36,20.8,0.031,139,0.9975,0.33,11,6
6.7,0.33,0.36,6.6,0.042,116,0.99123,0.31,12.2,8
6.1,0.41,0.2,12.6,0.032,136,0.99516,0.43,10.6,6
7.9,0.44,0.37,5.85,0.033,93,0.992,0.54,12.6,7
6.2,0.28,0.22,7.3,0.041,157,0.9957,0.64,9.8,7
6.1,0.22,0.28,16.55,0.059,135,0.99665,0.38,10.5,5
6.9,0.4,0.42,6.2,0.066,176,0.99552,0.54,9.4,5
7,0.29,0.26,1.6,0.044,87,0.9923,0.46,10.5,6
6.3,0.4,0.24,5.1,0.036,131,0.99186,0.44,11.3,6
6.3,0.26,0.21,4,0.03,125,0.9915,0.34,10.7,6
8.8,0.34,0.33,9.7,0.036,172,0.9966,0.4,10.2,5
7.4,0.44,0.2,11.5,0.049,157,0.998,0.44,9,5
7.1,0.36,0.56,1.3,0.046,102,0.9923,0.33,10.5,6
6.2,0.22,0.3,12.4,0.054,152,0.99728,0.47,9.5,6
6.8,0.21,0.62,6.4,0.041,113,0.99358,0.59,10.2,5
8.9,0.26,0.33,8.1,0.024,202,0.99558,0.46,10.8,6
6.9,0.12,0.36,2.2,0.037,111,0.9919,0.82,11.9,8
7.5,0.3,0.71,1.3,0.16,149,0.9948,0.42,8.9,5
6.9,0.54,0.32,13.2,0.05,236,0.9973,0.5,9.6,5
7.4,0.37,0.35,5.7,0.061,94,0.9965,0.69,10.7,6
6.6,0.35,0.26,2.7,0.045,129,0.98952,0.48,13,7
6.7,0.5,0.36,11.5,0.096,92,0.99642,0.49,9.6,5
7.1,0.22,0.74,2.7,0.044,144,0.991,0.41,12.2,6
6.1,0.35,0.24,2.3,0.034,133,0.9906,0.59,12,7
7.3,0.3,0.74,13.5,0.039,165,0.9982,0.4,8.7,5
6.6,0.19,0.43,10.9,0.045,154,0.99752,0.77,10.4,6
6.1,0.22,0.49,1.5,0.051,87,0.9928,0.46,9.6,5
7.1,0.37,0.32,1.4,0.037,126,0.9918,0.62,12,5
6.3,0.2,0.58,1.4,0.204,97,0.9931,0.43,10,6
5.8,0.28,0.66,9.1,0.039,159,0.9965,0.55,10.8,5
7.5,0.18,0.37,6.2,0.05,138,0.99546,0.55,10.5,6
6.6,0.22,0.53,15.1,0.052,136,0.9986,0.35,9.4,5
7.5,0.18,0.39,1.9,0.054,91,0.9941,0.45,10.3,6
9,0.31,0.48,6.6,0.043,73,0.9938,0.38,11.6,5
6.9,0.29,0.25,12.2,0.04,136,0.99552,0.65,10.4,6
7.1,0.15,0.34,5.3,0.034,104,0.9953,0.52,9.3,7
7.8,0.24,0.38,2.1,0.058,167,0.994,0.55,9.9,5
7.6,0.17,0.45,11.2,0.054,137,0.997,0.47,10,5
6.5,0.26,0.32,6.65,0.059,104,0.99254,0.42,11.1,5
6,0.22,0.28,1.1,0.034,90,0.98862,0.38,12.6,6
7.6,0.56,0.12,10.4,0.096,177,0.9983,0.45,9.1,4
6.6,0.21,0.29,1.8,0.026,128,0.99183,0.48,11.2,6
6.6,0.25,0.39,1.45,0.04,89,0.9911,0.4,11.4,7
7.3,0.3,0.25,2.5,0.045,122,0.99329,0.54,10.3,5
6.9,0.19,0.33,1.6,0.039,98,0.9898,0.46,12.3,7
7.3,0.17,0.24,8.1,0.121,162,0.99508,0.38,10.4,8
8.6,0.18,0.36,1.8,0.04,187,0.9956,0.55,9.5,6
8.2,0.37,0.64,13.9,0.043,171,0.99873,0.8,9.3,5
6.6,0.24,0.33,10.1,0.032,81,0.99626,0.51,9.8,6
8.3,0.16,0.48,1.7,0.057,98,0.9943,0.41,10.3,6
6.2,0.39,0.24,4.8,0.037,138,0.99174,0.43,11.2,7
7.7,0.32,0.62,10.6,0.036,153,0.9978,0.44,8.9,6
7,0.13,0.3,5,0.056,122,0.9945,0.42,10.5,6
6.8,0.36,0.32,1.6,0.039,124,0.9948,0.67,9.6,5
8,0.28,0.42,7.1,0.045,169,0.9959,0.43,10.6,5
6.8,0.3,0.26,20.3,0.037,150,0.99727,0.38,12.3,6
6.8,0.21,0.36,18.1,0.046,133,1,0.48,8.8,5
6.9,0.38,0.32,8.5,0.044,152,0.9932,0.35,12,7
5.7,0.25,0.27,10.8,0.05,116,0.99592,0.5,9.8,6
5.8,0.2,0.16,1.4,0.042,99,0.98912,0.37,12.2,6
7.4,0.34,0.28,12.1,0.049,149,0.99677,0.49,10.3,5
7,0.33,0.78,9.9,0.042,251,0.99435,0.55,11,6
7.6,0.32,0.35,1.6,0.092,138,0.99438,0.44,9.8,5
5.8,0.33,0.2,16.05,0.047,166,0.9976,0.46,8.9,5
8,0.74,0.21,4,0.05,133,0.99418,0.38,9.7,5
5.7,0.21,0.25,1.1,0.035,81,0.9902,0.52,11.4,6
8.5,0.23,0.34,1.3,0.035,110,0.99176,0.55,11,7
8,0.24,0.48,6.8,0.047,134,0.99616,0.7,10,5
7.1,0.14,0.35,1.4,0.039,128,0.99212,0.68,10.4,5
5.7,0.385,0.04,12.6,0.034,115,0.9964,0.63,9.9,6
7.2,0.15,0.33,1.1,0.027,63,0.9937,0.4,9.9,5
7.3,0.2,0.39,2.3,0.048,87,0.99044,0.35,12,6
6.2,0.35,0.29,7.3,0.044,244,0.9956,0.55,10,6
6.2,0.37,0.24,6.1,0.032,86,0.98934,0.26,13.4,8
6.7,0.26,0.49,8.3,0.047,191,0.9954,0.4,10.3,6
6.1,0.2,0.4,1.9,0.028,138,0.9914,0.72,11.7,5
7.2,0.32,0.4,8.7,0.038,154,0.99568,0.47,10.4,6
8.4,0.2,0.27,6.3,0.048,143,0.9966,0.5,9.1,6
6.6,0.62,0.2,8.7,0.046,224,0.99605,0.44,9.3,5
8.6,0.16,0.49,7.3,0.043,63,0.9953,0.59,10.5,6
6.8,0.16,0.36,1.3,0.034,98,0.99058,0.58,11.3,6
6,0.29,0.41,10.8,0.048,149,0.9937,0.59,11,7
8.5,0.22,0.34,0.7,0.04,25,0.9918,0.37,10.5,4
6.7,0.61,0.21,1.65,0.117,240,0.9938,0.57,9.3,5
6.7,0.23,0.33,8.1,0.048,176,0.99472,0.52,10.1,6
6,0.29,0.21,1.3,0.055,168,0.9914,0.43,11.1,6
5.9,0.3,0.47,7.85,0.03,133,0.9933,0.43,11.5,7
7.1,0.23,0.39,13.7,0.058,172,0.99755,0.46,9,6
5.3,0.16,0.39,1,0.028,101,0.99156,0.59,10.6,6
6.3,0.41,0.3,3.2,0.03,164,0.9927,0.79,11.7,7
6.7,0.31,0.18,7.7,0.043,200,0.99566,0.44,9.4,6
7.6,0.26,0.58,7.9,0.041,180,0.9966,0.38,9,5
6.2,0.35,0.2,18.1,0.069,158,0.99908,0.5,8.8,6
7.9,0.22,0.45,14.2,0.038,141,0.9992,0.46,9.2,6
8.6,0.23,0.25,11.3,0.031,96,0.99645,0.4,10.8,5
6.4,0.14,0.31,1.2,0.034,138,0.99084,0.35,11.5,7
6.7,0.24,0.41,2.9,0.039,122,0.99052,0.43,12,5
5.6,0.245,0.25,9.7,0.032,68,0.994,0.34,10.5,5
6.6,0.25,0.35,14,0.069,163,0.999,0.47,9.8,5
8,0.18,0.49,1.8,0.061,145,0.9942,0.48,10,5
6.5,0.37,0.33,3.5,0.036,92,0.99136,0.38,11.2,6
6.5,0.16,0.33,4.8,0.043,114,0.992,0.44,11.2,6
6.8,0.22,0.41,6.7,0.034,116,0.99245,0.46,11.5,6
7.3,0.25,0.29,7.5,0.049,158,0.9965,0.38,9.6,5
7.2,0.31,0.5,13.3,0.056,195,0.9982,0.47,9.2,5
7.2,0.17,0.28,17.55,0.05,154,0.99971,0.43,9,7
6.8,0.28,0.43,7.6,0.03,110,0.99164,0.59,12.5,8
5.9,0.25,0.25,11.3,0.052,165,0.997,0.44,9.5,6
7.6,0.27,0.52,3.2,0.043,152,0.99129,0.53,11.4,6
7.1,0.25,0.49,3,0.03,96,0.9903,0.39,12.3,7
7.4,0.2,0.43,7.8,0.045,153,0.9964,0.55,9,7
6.3,0.33,0.42,17.2,0.037,170,0.99884,0.57,9.4,6
7.4,0.22,0.28,9,0.046,121,0.99468,0.55,10.8,5
6.2,0.24,0.25,12.5,0.055,134,0.99758,0.51,9,5
7.7,0.28,0.24,2.4,0.044,157,0.99312,0.56,10.6,6
8.3,0.36,0.57,15,0.052,256,1.0001,0.64,8.6,5
6.5,0.23,0.2,7.5,0.05,179,0.99504,0.48,9.53333333333333,5
6.5,0.22,0.19,1.1,0.064,191,0.99297,0.5,9.5,6
8.5,0.25,0.27,4.7,0.031,92,0.9922,0.33,12,6
6.9,0.14,0.29,9.9,0.056,91,0.99512,0.33,9.9,6
6.3,0.27,0.38,0.9,0.051,140,0.9926,0.5,10.5,7
5.2,0.5,0.18,2,0.036,129,0.98949,0.77,13.4,7
7.2,0.33,0.34,2,0.044,171,0.98947,0.53,13.3,7
7.8,0.15,0.24,7.7,0.047,98,0.9951,0.31,9.6,6
6.6,0.32,0.33,2.5,0.052,219.5,0.99316,0.6,10,5
7.1,0.17,0.43,1.3,0.023,132,0.99067,0.56,11.7,6
7.1,0.39,0.35,12.5,0.044,72,0.9941,0.29,11.6,5
7.1,0.2,0.31,7.4,0.053,211,0.99587,0.59,10.4,6
6.5,0.32,0.34,5.7,0.044,91,0.99184,0.6,12,7
7.7,0.3,0.42,14.3,0.045,213,0.9991,0.63,9.2,5
6.7,0.11,0.26,14.8,0.053,95,0.99676,0.35,9.8,6
6.1,0.34,0.27,2.6,0.024,105,0.9906,0.67,12.2,7
7.5,0.32,0.37,1.2,0.048,184,0.9938,0.43,9.3,5
7.3,0.25,0.28,1.5,0.043,113,0.99338,0.56,10.1,6
6.2,0.3,0.32,1.2,0.052,185,0.99266,0.44,10.1,5
9.8,0.93,0.45,8.6,0.052,187,0.9994,0.59,10.2,4
6.7,0.41,0.34,9.2,0.049,150,0.9968,0.51,9.1,5
6.1,0.24,0.25,1.6,0.044,115,0.9921,0.59,10.9,6
6.5,0.32,0.48,8,0.026,88,0.99144,0.79,12.7,4
7.8,0.445,0.56,1,0.04,84,0.9938,0.43,10.8,5
7.1,0.12,0.32,9.6,0.054,162,0.9962,0.41,9.4,5
6,0.17,0.33,6,0.036,111,0.99362,0.58,10.15,7
7.3,0.26,0.53,12.7,0.047,156,0.9984,0.45,9.1,6
6.9,0.13,0.28,13.3,0.05,132,0.99655,0.42,10.1,6
6.7,0.28,0.14,1.4,0.043,159,0.992,0.39,10,5
6.7,0.25,0.33,2.9,0.057,173,0.9934,0.48,9.5,7
6.7,0.35,0.32,9,0.032,113,0.99188,0.65,12.9,7
6.9,0.29,0.4,19.45,0.043,156,0.9996,0.47,8.9,5
6.4,0.69,0.09,7.6,0.044,144,0.9948,0.38,10.1,6
6.6,0.33,0.32,15.6,0.054,227,0.99734,0.56,10.4,5
7.2,0.31,0.35,7.2,0.046,178,0.9955,0.53,9.7,5
8.9,0.13,0.49,1,0.028,24,0.9926,0.32,9.9,5
6.9,0.28,0.41,1.7,0.05,136,0.993,0.71,11.4,6
6.3,0.28,0.22,11.5,0.036,150,0.99445,0.33,10.6,6
7.2,0.2,0.61,16.2,0.043,103,0.9987,0.36,9.2,6
7,0.35,0.24,1.9,0.04,144,0.9923,0.38,11,5
6.1,0.34,0.24,18.35,0.05,184,0.99943,0.61,9.3,5
7.7,0.32,0.61,11.8,0.041,188,0.99794,0.54,9.3,5
6.1,0.27,0.3,16.7,0.039,172,0.99985,0.45,9.4,5
7.8,0.22,0.38,10.3,0.059,99,0.9967,0.47,10,6
5.6,0.33,0.28,1.2,0.031,97,0.99126,0.58,10.9,6
8.3,0.36,0.57,15,0.052,256,1.0001,0.64,8.6,5
7.8,0.27,0.33,2.4,0.053,175,0.992,0.55,11,6
6.7,0.46,0.21,4,0.034,88,0.99016,0.54,13,6
5.8,0.29,0.21,2.6,0.025,120,0.9894,0.79,14,7
6.9,0.28,0.37,9.1,0.037,76,0.9948,0.54,11.1,5
6,0.28,0.29,19.3,0.051,174,0.99911,0.5,9,5
7.4,0.3,0.22,5.25,0.053,180,0.9926,0.45,11.6,6
6.3,0.24,0.55,8.1,0.04,216,0.99596,0.5,9.2,5
8.6,0.36,0.26,11.1,0.03,171,0.9948,0.49,12,5
6.5,0.13,0.37,1,0.036,114,0.9911,0.51,11.5,8
7.2,0.21,0.33,3,0.036,132,0.9928,0.4,11,6
7.7,0.26,0.34,6.4,0.05,163,0.9937,0.7,11.5,6
6.4,0.38,0.24,7.2,0.047,151,0.99604,0.6,9.2,5
6.8,0.21,0.26,11.7,0.038,152,0.99523,0.56,10.5,7
7.2,0.39,0.63,11,0.044,156,0.9974,0.44,8.7,6
7.2,0.23,0.25,18.8,0.085,111,1.00044,0.51,8.7,5
7.6,0.17,0.46,0.9,0.036,147,0.99126,0.41,10.7,6
7,0.27,0.74,1.3,0.173,121,0.99334,0.46,9.2,6
7,0.3,0.51,13.6,0.05,168,0.9976,0.52,9.6,7
6.1,0.36,0.58,15,0.044,115,0.9978,0.51,9,5
7.2,0.19,0.31,6.3,0.034,103,0.99305,0.52,11.4,7
6.4,0.22,0.32,7.2,0.028,83,0.993,0.55,10.9,8
6.4,0.27,0.29,3.9,0.034,140,0.99237,0.59,11.1,6
5.2,0.31,0.2,2.4,0.027,117,0.98886,0.45,13,7
6.6,0.37,0.07,1.4,0.048,144,0.9922,0.38,10,5
7.1,0.21,0.32,2.2,0.037,141,0.993,0.57,10,7
10.7,0.22,0.56,8.2,0.044,181,0.998,0.68,9.5,6
6.8,0.26,0.32,7,0.041,118,0.9939,0.52,10.8,6
9.8,0.36,0.46,10.5,0.038,83,0.9956,0.3,10.1,4
7,0.12,0.29,10.3,0.039,98,0.99564,0.38,9.8,8
6.8,0.28,0.29,11.9,0.052,149,0.99544,0.58,10.4,6
7.8,0.19,0.32,7.4,0.015,124,0.99278,0.39,11,6
7.6,0.48,0.37,1.2,0.034,57,0.99256,0.54,10.4,3
6.3,0.37,0.51,6.3,0.048,146,0.9943,1.01,10.5,6
5.6,0.19,0.27,0.9,0.04,103,0.99026,0.39,11.2,5
6.5,0.36,0.31,13.55,0.053,113,0.99544,0.56,11,6
7.2,0.17,0.28,17.55,0.05,154,0.99971,0.43,9,7
7.3,0.22,0.3,8.2,0.047,207,0.9966,0.46,9.5,6
6.6,0.3,0.3,4.8,0.17,166,0.9946,0.47,9.4,5
6.7,0.47,0.34,8.9,0.043,172,0.9964,0.6,9.2,5
7.6,0.23,0.4,5.2,0.066,91,0.99488,0.8,9.7,5
6,0.28,0.49,6.8,0.048,222,0.9953,0.47,9.3,5
9.2,0.34,0.27,1.2,0.026,73,0.9921,0.39,10.8,5
6.6,0.29,0.44,9,0.053,178,0.99685,0.45,8.9,5
8.3,0.15,0.39,1.3,0.055,146,0.993,0.39,10.5,6
8.1,0.46,0.31,1.7,0.052,183,0.9923,0.42,11.2,5
6.7,0.26,0.29,7.1,0.036,100,0.99534,0.36,9.3,6
6.5,0.3,0.27,4,0.038,97,0.99026,0.6,12.6,8
7.7,0.25,0.43,4.5,0.062,115,0.9966,0.5,9.9,6
6.3,0.23,0.49,7.1,0.05,210,0.9951,0.34,9.5,5
7.9,0.21,0.4,1.2,0.039,107,0.992,0.54,10.8,6
7,0.35,0.3,6.5,0.028,87,0.9936,0.42,11.4,7
7.6,0.32,0.58,16.75,0.05,163,0.9999,0.54,9.2,5
6.3,0.1,0.24,6,0.039,107,0.99511,0.49,10.5,7
6,0.13,0.36,1.6,0.052,72,0.98974,0.5,11.5,7
6.9,0.32,0.13,7.8,0.042,117,0.996,0.37,9.2,5
6.6,0.24,0.22,12.3,0.051,146,0.99676,0.67,9.4,5
6.7,0.13,0.45,4.2,0.043,131,0.99162,0.54,11.3,6
8,0.36,0.43,10.1,0.053,146,0.9982,0.46,9.5,6
6.1,0.32,0.25,1.7,0.034,136,0.992,0.5,10.8,7
6.9,0.45,0.27,4.7,0.035,80,0.99058,0.36,12.5,7
6.4,0.21,0.28,5.9,0.047,101,0.99278,0.4,11,6
6.5,0.425,0.4,13.1,0.038,241,0.9979,0.57,9,5
6,0.28,0.22,12.15,0.048,163,0.9957,0.46,10.1,5
6.6,0.38,0.29,2.4,0.136,93,0.99336,0.6,9.5,5
6.6,0.18,0.26,17.3,0.051,149,0.9984,0.43,9.4,6
6.2,0.22,0.3,12.4,0.054,152,0.99728,0.47,9.5,6
5.8,0.25,0.26,13.1,0.051,148,0.9972,0.38,9.3,5
6.7,0.3,0.74,5,0.038,157,0.9945,0.46,9.9,5
6.6,0.085,0.33,1.4,0.036,109,0.99306,0.61,9.5,6
7.5,0.29,0.31,8.95,0.055,151,0.9968,0.54,9.3,5
7.4,0.41,0.66,10.8,0.051,194,0.9976,0.46,8.7,5
6.4,0.17,0.34,1.5,0.091,135,0.9938,0.49,9.6,7
5.8,0.21,0.32,1.6,0.045,95,0.98946,0.94,12.4,8
7,0.29,0.35,1.4,0.036,109,0.99119,0.62,11.6,6
7.5,0.22,0.29,4.8,0.05,87,0.994,0.42,9.9,5
5.4,0.22,0.35,6.5,0.029,87,0.99092,0.44,12.5,7
6.8,0.32,0.43,1.6,0.05,65,0.99346,0.47,10.7,5
7,0.22,0.33,2.1,0.052,76,0.993,0.41,10.6,6
6.1,0.255,0.44,12.3,0.045,197,0.9967,0.54,9.5,6
5.7,0.31,0.29,7.3,0.05,143,0.99332,0.5,11.0666666666667,6
6,0.21,0.38,0.8,0.02,98,0.98941,0.32,11.8,6
6.1,0.17,0.28,4.5,0.033,150,0.9933,0.49,10.9,6
7.1,0.26,0.3,2,0.031,128,0.9917,0.49,11.4,5
6.2,0.25,0.54,7,0.046,176,0.99454,0.7,10.4,5
6.7,0.27,0.3,13.9,0.029,131,0.9953,0.5,12,7
7.1,0.25,0.32,10.3,0.041,272,0.9969,0.52,9.1,6
6.5,0.18,0.41,14.2,0.039,129,0.99678,0.72,10.3,7
8.3,0.42,0.62,19.25,0.04,172,1.0002,0.67,9.7,5
6.8,0.26,0.48,6.2,0.049,182,0.99582,0.45,9.4,6
6.4,0.32,0.23,16.2,0.055,176,0.9986,0.54,9.1,5
7.5,0.28,0.41,1.3,0.044,126,0.99293,0.45,10.3,5
5.9,0.28,0.39,1.4,0.031,147,0.98836,0.64,12.9,7
7.9,0.28,0.49,7.7,0.045,195,0.9954,0.55,11,6
5,0.55,0.14,8.3,0.032,164,0.9918,0.51,12.5,8
8.8,0.33,0.36,2.1,0.034,125,0.99166,0.98,12.7,6
6.6,0.27,0.49,7.8,0.049,217,0.9959,0.45,9.4,6
7,0.24,0.51,11,0.029,227,0.9965,0.61,9.5,5
6.5,0.32,0.12,11.5,0.033,165,0.9974,0.32,9,5
5.5,0.12,0.33,1,0.038,131,0.99164,0.45,9.8,5
6.5,0.28,0.34,3.6,0.04,121,0.99111,0.48,12.1,7
6.9,0.3,0.49,7.6,0.057,156,0.9962,0.63,11,7
8.3,0.14,0.36,8.8,0.026,60,0.9956,0.35,11.05,5
6.4,0.24,0.32,0.95,0.041,131,0.99033,0.35,11.8,5
6.7,0.18,0.31,10.6,0.035,143,0.99572,0.49,9.8,7
6.6,0.3,0.45,8,0.038,200,0.9956,0.48,9.5,5
6,0.26,0.15,1.3,0.06,154,0.99354,0.51,8.7,5
6.5,0.22,0.25,17.1,0.05,138,1.0001,0.37,8.8,5
7.4,0.25,0.36,2.05,0.05,100,0.992,0.44,10.8,6
6.9,0.26,0.31,7,0.039,175,0.99376,0.49,11.4,6
6.7,0.21,0.34,1.5,0.035,123,0.98949,0.36,12.6,7
6,0.25,0.28,2.2,0.026,126,0.9898,0.65,12.9,8
6.4,0.2,0.28,2.5,0.032,84,0.99168,0.55,11.5,5
6.5,0.36,0.28,3.2,0.037,119,0.9908,0.65,12.4,8
7.3,0.31,0.69,10.2,0.041,160,0.9977,0.45,8.6,5
7,0.27,0.29,3.9,0.059,199,0.9961,0.59,10.3,5
9.5,0.42,0.41,2.3,0.034,145,0.9951,0.52,11,6
6.2,0.27,0.32,8.8,0.047,224,0.9961,0.47,8.9,5
5.7,0.26,0.24,17.8,0.059,124,0.99773,0.5,10.1,5
6.8,0.22,0.35,17.5,0.039,153,0.9994,0.42,9,6
6.2,0.3,0.21,1.1,0.032,111,0.9889,0.42,12.2,6
6.8,0.19,0.33,1.3,0.031,87,0.98987,0.62,12.3,7
7.5,0.305,0.4,18.9,0.059,170,1,0.46,9,5
8,0.26,0.36,2,0.054,121,0.992,0.72,11.6,7
8.1,0.26,0.27,4.3,0.03,123,0.99212,0.33,11.2,6
7.5,0.29,0.67,8.1,0.037,166,0.9966,0.41,8.9,6
6.4,0.25,0.33,1.7,0.037,113,0.99164,0.66,10.6,6
6.9,0.49,0.24,1.2,0.049,125,0.9932,0.51,9.4,5
6,0.32,0.3,1.9,0.033,142,0.98912,0.42,12.8,7
7.2,0.23,0.39,2.3,0.033,102,0.9908,0.54,12.3,7
